Id,SalePrice
2736,125909.42585307686
2737,116682.52109489217
2738,118636.52572642593
2739,155078.8786750012
2740,142836.8620386212
2741,152125.83323777048
2742,172036.17983709462
2743,151437.42545115622
2744,168752.5959010343
2745,150958.87639776338
2746,127490.8462948692
2747,173204.4872561437
2748,112614.87569625862
2749,134033.0770028634
2750,117162.48617426585
2751,129511.17920603463
2752,216702.20284913434
2753,136421.99502571626
2754,211065.51290080184
2755,148191.03868455114
2756,92008.95563574089
2757,82846.75084502622
2758,123467.9005375104
2759,168001.24228263414
2760,144647.29373949906
2761,160700.42537450604
2762,132735.9420376881
2763,192575.31027199142
2764,194462.5172044295
2765,278420.8135849242
2766,137738.33532357076
2767,56223.97579308832
2768,95560.32981057698
2769,128939.36988048488
2770,162646.73807326145
2771,116152.86871463526
2772,112645.1251337314
2773,198955.5929662995
2774,158087.4380304739
2775,143617.88865308184
2776,169008.94664703542
2777,187948.2303485144
2778,151141.13187805144
2779,146695.66922996799
2780,109159.02770768153
2781,102886.45212382916
2782,102299.76865061047
2783,112177.52662133472
2784,133754.9739804063
2785,153538.00504096271
2786,82490.24115216592
2787,146814.7917072461
2788,80423.76647566864
2789,190390.62360079167
2790,101109.84489086643
2791,112558.6038126275
2792,93204.13519578986
2793,168013.6440413613
2794,94078.37668542657
2795,133734.982951337
2796,93832.1798543334
2797,214187.46805112762
2798,129607.54793969588
2799,144769.9784982279
2800,60984.20571622159
2801,116508.78424751014
2802,137730.73308044206
2803,152588.9043260021
2804,127980.77532863244
2805,117070.01645820076
2806,82208.87275002338
2807,165737.245649199
2808,173226.32044641813
2809,132457.9029276371
2810,116068.2696515792
2811,187124.23092385614
2812,169906.69258771325
2813,160420.72467616433
2814,146579.51894348767
2815,129202.60517479526
2816,237030.6604436417
2817,167822.03873194102
2818,140297.8653260218
2819,194195.97129502147
2820,132378.84911183547
2821,128778.64207667671
2822,187821.01408927236
2823,284895.46760825673
2824,188354.07495277235
2825,168359.56114278827
2826,151220.31565603567
2827,135913.39222337678
2828,231333.96131960908
2829,252831.81871170644
2830,219472.57903910335
2831,202485.86704647867
2832,237179.33781930665
2833,301218.43920192355
2834,229001.78642169153
2835,228631.7090238072
2836,220116.25715540675
2837,154679.26972660748
2838,126437.6993926852
2839,191686.64801923046
2840,188645.04615483107
2841,213689.78927630698
2842,236140.95008479012
2843,165083.26849210542
2844,191735.81063643424
2845,107235.65100620687
2846,221534.75238209823
2847,201216.44057223108
2848,223674.33506327448
2849,206279.04006881593
2850,288619.0043842131
2851,229419.61836570734
2852,240361.79881937336
2853,235125.6561821578
2854,165001.12068367656
2855,218173.59575330513
2856,209937.00110857002
2857,210201.82781779347
2858,223065.3523310125
2859,102677.11756179202
2860,148137.60942039592
2861,118798.44208709244
2862,231098.78378188005
2863,141295.67650804808
2864,259771.0643546218
2865,137488.77525493782
2866,164480.23768888414
2867,103704.57278539287
2868,110163.8659923682
2869,110599.79779498978
2870,112976.56138034584
2871,97049.53415161977
2872,36821.69820587151
2873,100543.98866792163
2874,174827.72329656268
2875,120172.56684172014
2876,202532.6116494364
2877,133795.15397121338
2878,149598.2325642379
2879,117644.42786537437
2880,113563.70977167692
2881,120731.02936788183
2882,162355.05386509
2883,201956.76479783515
2884,198931.71925400244
2885,174051.05319139455
2886,219432.119879595
2887,116175.52760646818
2888,163613.5387698724
2889,44801.81054961961
2890,94853.26563955005
2891,147885.63579441467
2892,35568.92376414826
2893,91229.15025335317
2894,40707.86488461727
2895,312318.6564198183
2896,271580.51584706083
2897,235289.3597126007
2898,156059.07170921005
2899,239396.253254266
2900,156046.61185381608
2901,225910.95366019942
2902,211100.1112903403
2903,318251.08423594525
2904,359968.1658072076
2905,80219.58196383761
2906,204357.58616321627
2907,103948.886972195
2908,127878.74015435204
2909,157551.06247125333
2910,63701.27395687578
2911,59090.508676221594
2912,170267.28482093103
2913,56193.150175520685
2914,55671.02338429401
2915,65194.7057795194
2916,58861.81955921743
2917,145758.20415080618
2918,128579.59207070107
2919,242927.47781088715
